id;m_source;c_source;m_country_code;c_country_code;m_source_id;c_source_id;validation_status
2902182;AZT;BNU;LT;LT;217362;10053285;barcode
2902184;AZT;GIN;LT;LT;836581000900;34322;barcode
2902187;AZT;GIN;LT;LT;400993295752;31341;barcode
2902189;AZT;GIN;LT;LT;400993200967;31339;barcode
2902191;AZT;BNU;LT;LT;400030716328;10053100;barcode
2902192;AZT;GIN;LT;LT;400030716328;35324;barcode
2902197;AZT;GIN;LT;LT;477154422470;40055;barcode
2902199;AZT;BNU;LT;LT;859602401868;10043872;barcode
2902203;AZT;BNU;LT;LT;475102031089;10026498;barcode
2902212;AZT;BNU;LT;LT;506037352114;10076700;barcode
2902215;AZT;BNU;LT;LT;506000359356;10076702;barcode
2902217;AZT;BNU;LT;LT;506000359272;10076706;barcode
2902220;AZT;GIN;LT;LT;502180779073;38781;barcode
2902221;AZT;BNU;LT;LT;502180779073;10049086;barcode
2902224;AZT;BNU;LT;LT;506000359218;10076703;barcode
2902226;AZT;BNU;LT;LT;506000359040;10076714;barcode
2902233;AZT;BNU;LT;LT;728001016355;10033208;barcode
2902236;AZT;GIN;LT;LT;641053008448;22003;barcode
2902239;AZT;BNU;LT;LT;641622701421;10057717;barcode
2902240;AZT;GIN;LT;LT;641622701421;38341;barcode
2902246;AZT;GIN;LT;LT;477016110298;33813;barcode
2902249;AZT;GIN;LT;LT;402190155694;30019;barcode
2902250;AZT;BNU;LT;LT;402190155694;10048880;barcode
2902252;AZT;BNU;LT;LT;402190113820;10048881;barcode
2902254;AZT;GIN;LT;LT;402190113820;23464;barcode
2902256;AZT;BNU;LT;LT;501920501303;10018639;barcode
2902257;AZT;GIN;LT;LT;501920501303;24775;barcode
2902261;AZT;GIN;LT;LT;570207150131;35525;barcode
2902262;AZT;GIN;LT;LT;477129530680;37058;barcode
2902263;AZT;BNU;LT;LT;477129530680;10050724;barcode
2902268;AZT;GIN;LT;LT;729000691027;24755;barcode
2902273;AZT;BNU;LT;LT;729000691025;10000870;barcode
2902274;AZT;GIN;LT;LT;729000691025;24754;barcode
2902278;AZT;GIN;LT;LT;641053005682;37542;barcode
2902279;AZT;GIN;LT;LT;370102630229;37016;barcode
2902286;AZT;GIN;LT;LT;506026028429;37818;barcode
2902287;AZT;GIN;LT;LT;370102630005;37019;barcode
2902289;AZT;GIN;LT;LT;370102630003;37018;barcode
2902293;AZT;GIN;LT;LT;219146;39574;barcode
2902295;AZT;BNU;LT;LT;219146;10067796;barcode
2902297;AZT;GIN;LT;LT;474427201064;39975;barcode
2902303;AZT;BNU;LT;LT;641622751411;10057709;barcode
2902304;AZT;GIN;LT;LT;641622751411;35106;barcode
2902313;AZT;GIN;LT;LT;477016110306;39263;barcode
2902318;AZT;GIN;LT;LT;474150517334;38344;barcode
2902320;AZT;GIN;LT;LT;502180770580;20598;barcode
2902323;AZT;GIN;LT;LT;474150517333;38347;barcode
2902324;AZT;GIN;LT;LT;502180770581;20597;barcode
2902327;AZT;GIN;LT;LT;502180770850;26535;barcode
2902333;AZT;GIN;LT;LT;502180775774;26280;barcode
2902334;AZT;GIN;LT;LT;477154422618;37528;barcode
2902339;AZT;GIN;LT;LT;477154422617;37529;barcode
2902343;AZT;GIN;LT;LT;502180779980;23393;barcode
2902352;AZT;GIN;LT;LT;477903447083;36242;barcode
2902355;AZT;GIN;LT;LT;502180770673;27518;barcode
2902358;AZT;GIN;LT;LT;502180779749;27220;barcode
2902362;AZT;GIN;LT;LT;475102031116;39283;barcode
2902364;AZT;BNU;LT;LT;475102031116;10057743;barcode
2902366;AZT;GIN;LT;LT;474160926611;39503;barcode
2902368;AZT;GIN;LT;LT;474160927160;39502;barcode
2902369;AZT;BNU;LT;LT;474160927160;10031776;barcode
2902372;AZT;GIN;LT;LT;570207136170;23622;barcode
2902374;AZT;BNU;LT;LT;570207136170;10062570;barcode
2902375;AZT;BNU;LT;LT;570207911145;10000262;barcode
2902378;AZT;GIN;LT;LT;570207911145;20226;barcode
2902382;AZT;BNU;LT;LT;502180779070;10057738;barcode
2902383;AZT;GIN;LT;LT;502180779070;38780;barcode
2902387;AZT;GIN;LT;LT;6154100;22577;barcode
2902389;AZT;GIN;LT;LT;641777816331;36286;barcode
2902392;AZT;BNU;LT;LT;590025708219;10080218;barcode
2902394;AZT;GIN;LT;LT;641777816314;36281;barcode
2902396;AZT;GIN;LT;LT;800013700407;38417;barcode
2902397;AZT;GIN;LT;LT;800013700344;38665;barcode
2902398;AZT;GIN;LT;LT;800013700331;38670;barcode
2902400;AZT;BNU;LT;LT;569052815604;10057731;barcode
2902401;AZT;GIN;LT;LT;569052815604;37923;barcode
2902403;AZT;GIN;LT;LT;764015306078;24349;barcode
2902410;AZT;GIN;LT;LT;383004494745;28221;barcode
2902411;AZT;GIN;LT;LT;729001011554;37924;barcode
2902413;AZT;BNU;LT;LT;729001011554;10061342;barcode
2902420;AZT;GIN;LT;LT;477068432842;27381;barcode
2902422;AZT;GIN;LT;LT;208774;28158;barcode
2902424;AZT;GIN;LT;LT;383004791008;36127;barcode
2902430;AZT;GIN;LT;LT;219050;39118;barcode
2902431;AZT;BNU;LT;LT;219050;10000697;barcode
2902432;AZT;GIN;LT;LT;506021656483;40113;barcode
2902434;AZT;GIN;LT;LT;506021656481;40112;barcode
2902436;AZT;GIN;LT;LT;506021656480;40111;barcode
2902439;AZT;GIN;LT;LT;506021656478;40115;barcode
2902440;AZT;GIN;LT;LT;506021656475;40114;barcode
2902443;AZT;GIN;LT;LT;506021656474;40110;barcode
2902445;AZT;GIN;LT;LT;506026028430;37813;barcode
2902454;AZT;GIN;LT;LT;073373900367;33534;barcode
2902456;AZT;GIN;LT;LT;570997609620;39107;barcode
2902457;AZT;GIN;LT;LT;506008661110;39364;barcode
2902458;AZT;GIN;LT;LT;506008661106;39365;barcode
2902462;AZT;BNU;LT;LT;590780619312;10013498;barcode
2902465;AZT;GIN;LT;LT;599720771360;21380;barcode
2902466;AZT;BNU;LT;LT;599720771360;10014081;barcode
2902470;AZT;GIN;LT;LT;218147;35344;barcode
2902472;AZT;GIN;LT;LT;599720771361;21381;barcode
2902475;AZT;BNU;LT;LT;599720771361;10014082;barcode
2902476;AZT;GIN;LT;LT;641053008598;21659;barcode
2902482;AZT;BNU;LT;LT;400993254466;10003161;barcode
2902486;AZT;GIN;LT;LT;400993254628;22411;barcode
2902489;AZT;GIN;LT;LT;401154800375;22137;barcode
2902491;AZT;BNU;LT;LT;401154800375;10013610;barcode
2902501;AZT;GIN;LT;LT;046103;21401;barcode
2902503;AZT;BNU;LT;LT;402979916530;10000661;barcode
2902507;AZT;GIN;LT;LT;403003189584;25748;barcode
2902510;AZT;BNU;LT;LT;403003189584;10001716;barcode
2902512;AZT;BNU;LT;LT;403009656903;10008273;barcode
2902518;AZT;GIN;LT;LT;042596;25444;barcode
2902523;AZT;BNU;LT;LT;474204100168;10010771;barcode
2902524;AZT;GIN;LT;LT;474204100168;26401;barcode
2902527;AZT;GIN;LT;LT;220114;40395;barcode
2902532;AZT;GIN;LT;LT;822819;25710;barcode
2902536;AZT;BNU;LT;LT;219996;10076716;barcode
2902538;AZT;GIN;LT;LT;220212;39791;barcode
2902539;AZT;BNU;LT;LT;220212;10071642;barcode
2902542;AZT;GIN;LT;LT;220213;39790;barcode
2902544;AZT;BNU;LT;LT;220213;10071643;barcode
2902546;AZT;GIN;LT;LT;220214;39794;barcode
2902548;AZT;BNU;LT;LT;220214;10071644;barcode
2902550;AZT;GIN;LT;LT;220215;39793;barcode
2902551;AZT;BNU;LT;LT;220215;10071645;barcode
2902554;AZT;GIN;LT;LT;220216;39795;barcode
2902555;AZT;BNU;LT;LT;220216;10071646;barcode
2902558;AZT;GIN;LT;LT;220218;39800;barcode
2902559;AZT;BNU;LT;LT;220218;10071648;barcode
2902564;AZT;GIN;LT;LT;474427201056;39775;barcode
2902566;AZT;GIN;LT;LT;220318;41519;barcode
2902567;AZT;BNU;LT;LT;220318;10076680;barcode
2902573;AZT;GIN;LT;LT;048819;21899;barcode
2902577;AZT;BNU;LT;LT;477901799124;10018905;barcode
2902578;AZT;GIN;LT;LT;477901799124;26056;barcode
2902580;AZT;GIN;LT;LT;477901799234;26374;barcode
2902587;AZT;BNU;LT;LT;477901799266;10019443;barcode
2902589;AZT;GIN;LT;LT;764015639671;37712;barcode
2902591;AZT;GIN;LT;LT;764015639399;36832;barcode
2902593;AZT;GIN;LT;LT;912001707028;26383;barcode
2902596;AZT;BNU;LT;LT;477902838028;10019786;barcode
2902597;AZT;GIN;LT;LT;477902838028;22798;barcode
2902603;AZT;GIN;LT;LT;477902855107;22966;barcode
2902604;AZT;BNU;LT;LT;477902855107;10003712;barcode
2902608;AZT;GIN;LT;LT;590737713806;28658;barcode
2902611;AZT;BNU;LT;LT;049769;10002039;barcode
2902613;AZT;GIN;LT;LT;049769;25850;barcode
2902619;AZT;GIN;LT;LT;880942253393;34167;barcode
2902620;AZT;BNU;LT;LT;880942253393;10066697;barcode
2902624;AZT;GIN;LT;LT;477903297038;28086;barcode
2902625;AZT;BNU;LT;LT;477903297038;10019468;barcode
2902629;AZT;GIN;LT;LT;764015639136;36821;barcode
2902633;AZT;BNU;LT;LT;354055001144;10061565;barcode
2902637;AZT;GIN;LT;LT;426031216012;23904;barcode
2902639;AZT;BNU;LT;LT;426031216012;10002857;barcode
2902642;AZT;BNU;LT;LT;212957;10003467;barcode
2902643;AZT;GIN;LT;LT;212957;20332;barcode
2902645;AZT;GIN;LT;LT;049984;21400;barcode
2902650;AZT;GIN;LT;LT;383004791027;36126;barcode
2902655;AZT;GIN;LT;LT;219864;39329;barcode
2902657;AZT;BNU;LT;LT;475102031013;10002022;barcode
2902665;AZT;BNU;LT;LT;402966806102;10000336;barcode
2902667;AZT;GIN;LT;LT;402966806102;24514;barcode
2902669;AZT;GIN;LT;LT;017567;25391;barcode
2902671;AZT;BNU;LT;LT;017567;10000493;barcode
2902673;AZT;GIN;LT;LT;569054816220;30397;barcode
2902678;AZT;GIN;LT;LT;570258953802;25698;barcode
2902680;AZT;BNU;LT;LT;570258953802;10003893;barcode
2902681;AZT;GIN;LT;LT;570567508464;26002;barcode
2902685;AZT;BNU;LT;LT;840347;10003903;barcode
2902687;AZT;GIN;LT;LT;840347;21794;barcode
2902690;AZT;BNU;LT;LT;590214381633;10013756;barcode
2902691;AZT;GIN;LT;LT;590214381633;26622;barcode
2902695;AZT;BNU;LT;LT;328277939340;10014136;barcode
2902705;AZT;GIN;LT;LT;590434120362;28677;barcode
2902706;AZT;BNU;LT;LT;506000359320;10076701;barcode
2902709;AZT;BNU;LT;LT;506000359207;10076704;barcode
2902710;AZT;GIN;LT;LT;501920500232;31748;barcode
2902713;AZT;BNU;LT;LT;205990;10013768;barcode
2902715;AZT;GIN;LT;LT;205990;27510;barcode
2902719;AZT;BNU;LT;LT;729001011544;10067937;barcode
2902723;AZT;GIN;LT;LT;764016772637;28968;barcode
2902727;AZT;GIN;LT;LT;215366;30908;barcode
2902729;AZT;BNU;LT;LT;215366;10038489;barcode
2902734;AZT;GIN;LT;LT;707086600501;22429;barcode
2902737;AZT;GIN;LT;LT;383895708946;30157;barcode
2902751;AZT;BNU;LT;LT;219597;10076718;barcode
2902752;AZT;GIN;LT;LT;219713;40180;barcode
2902753;AZT;BNU;LT;LT;219713;10080577;barcode
2902754;AZT;GIN;LT;LT;219823;38783;barcode
2902756;AZT;GIN;LT;LT;426021078099;31032;barcode
2902758;AZT;GIN;LT;LT;220153;39816;barcode
2902761;AZT;BNU;LT;LT;220153;10072801;barcode
2902762;AZT;GIN;LT;LT;506007260056;30096;barcode
2902764;AZT;GIN;LT;LT;383895709370;30158;barcode
2902766;AZT;GIN;LT;LT;805674607121;31749;barcode
2902768;AZT;BNU;LT;LT;805674607121;10073881;barcode
2902770;AZT;GIN;LT;LT;831520;21648;barcode
2902772;AZT;BNU;LT;LT;831520;10001719;barcode
2902774;AZT;GIN;LT;LT;328277905706;20402;barcode
2902776;AZT;BNU;LT;LT;328277905706;10002993;barcode
2902777;AZT;GIN;LT;LT;219570;40608;barcode
2902779;AZT;GIN;LT;LT;880932832400;37867;barcode
2902781;AZT;GIN;LT;LT;383895708516;28224;barcode
2902784;AZT;BNU;LT;LT;383895708516;10000646;barcode
2902789;AZT;GIN;LT;LT;728001016184;31445;barcode
2902790;AZT;GIN;LT;LT;477131631444;41513;barcode
2902791;AZT;BNU;LT;LT;477131631444;10078995;barcode
2902794;AZT;GIN;LT;LT;477905239030;40377;barcode
2902795;AZT;BNU;LT;LT;477905239030;10078787;barcode
2902796;AZT;GIN;LT;LT;477905239027;40378;barcode
2902797;AZT;BNU;LT;LT;477905239027;10078788;barcode
2902798;AZT;GIN;LT;LT;634158579196;32501;barcode
2902799;AZT;BNU;LT;LT;634158579196;10069147;barcode
2902805;AZT;BNU;LT;LT;357466027736;10001657;barcode
2902806;AZT;GIN;LT;LT;357466027736;22131;barcode
2902809;AZT;GIN;LT;LT;634158579189;32503;barcode
2902811;AZT;BNU;LT;LT;366236100159;10049167;barcode
2902812;AZT;GIN;LT;LT;366236100159;33651;barcode
2902813;AZT;APO;LT;LT;366236100159;pmm0203931lt;barcode
2902816;AZT;GIN;LT;LT;383898956916;22438;barcode
2902819;AZT;GIN;LT;LT;506016970003;30488;barcode
2902824;AZT;GIN;LT;LT;506016970013;30489;barcode
2902829;AZT;GIN;LT;LT;503588300035;30491;barcode
2902833;AZT;GIN;LT;LT;506016970019;30486;barcode
2902836;AZT;GIN;LT;LT;400414833974;37051;barcode
2902844;AZT;GIN;LT;LT;346102000793;33926;barcode
2902846;AZT;GIN;LT;LT;370102630285;37006;barcode
2902851;AZT;GIN;LT;LT;370102630022;37009;barcode
2902853;AZT;GIN;LT;LT;477905239034;40380;barcode
2902854;AZT;BNU;LT;LT;477905239034;10078793;barcode
2902861;AZT;GIN;LT;LT;210387;28464;barcode
2902864;AZT;GIN;LT;LT;529093101554;28780;barcode
2902867;AZT;BNU;LT;LT;042246;10002560;barcode
2902868;AZT;GIN;LT;LT;042246;25389;barcode
2902871;AZT;GIN;LT;LT;050441;25728;barcode
2902872;AZT;BNU;LT;LT;050441;10002527;barcode
2902875;AZT;GIN;LT;LT;707086603099;38881;barcode
2902877;AZT;BNU;LT;LT;707086603099;10054371;barcode
2902879;AZT;GIN;LT;LT;0519819;21619;barcode
2902882;AZT;GIN;LT;LT;400414834706;39184;barcode
2902886;AZT;GIN;LT;LT;764011491132;27452;barcode
2902889;AZT;GIN;LT;LT;383106101201;38140;barcode
2902892;AZT;BNU;LT;LT;843700094564;10019663;barcode
2902893;AZT;GIN;LT;LT;843700094564;26994;barcode
2902894;AZT;APO;LT;LT;843700094564;pmm0171792lt;barcode
2902897;AZT;GIN;LT;LT;403085550128;27488;barcode
2902900;AZT;GIN;LT;LT;871555400144;21900;barcode
2902901;AZT;GIN;LT;LT;200203;21988;barcode
2902910;AZT;GIN;LT;LT;354689550071;22301;barcode
2902911;AZT;BNU;LT;LT;383106101202;10057741;barcode
2902912;AZT;GIN;LT;LT;383106101202;38142;barcode
2902916;AZT;GIN;LT;LT;502126524416;25119;barcode
2902920;AZT;GIN;LT;LT;502180700382;39212;barcode
2902926;AZT;GIN;LT;LT;590306865454;39120;barcode
2902927;AZT;BNU;LT;LT;354689550839;10004084;barcode
2902929;AZT;GIN;LT;LT;354689550839;24284;barcode
2902933;AZT;BNU;LT;LT;042895;10000350;barcode
2902934;AZT;GIN;LT;LT;042895;21223;barcode
2902935;AZT;GIN;LT;LT;590071715871;29808;barcode
2902943;AZT;BNU;LT;LT;215941;10041074;barcode
2902945;AZT;GIN;LT;LT;215941;31412;barcode
2902947;AZT;BNU;LT;LT;477902838100;10019353;barcode
2902948;AZT;GIN;LT;LT;477902838100;20245;barcode
2902954;AZT;GIN;LT;LT;880619405004;37827;barcode
2902956;AZT;GIN;LT;LT;859602401391;20516;barcode
2902962;AZT;BNU;LT;LT;859602400226;10004433;barcode
2902964;AZT;GIN;LT;LT;859602400226;24782;barcode
2902967;AZT;GIN;LT;LT;207823;24234;barcode
2902968;AZT;BNU;LT;LT;207823;10003628;barcode
2902971;AZT;BNU;LT;LT;357466139249;10019034;barcode
2902972;AZT;GIN;LT;LT;357466139137;39866;barcode
2902973;AZT;BNU;LT;LT;357466139137;10019026;barcode
2902975;AZT;GIN;LT;LT;843701438945;26986;barcode
2902978;AZT;GIN;LT;LT;014697;20983;barcode
2902982;AZT;GIN;LT;LT;859516526499;29430;barcode
2902984;AZT;GIN;LT;LT;859602400933;29429;barcode
2902986;AZT;GIN;LT;LT;206935;26437;barcode
2902992;AZT;BNU;LT;LT;401347411707;10001116;barcode
2902993;AZT;GIN;LT;LT;871667700733;30855;barcode
2902994;AZT;GIN;LT;LT;215802;30660;barcode
2902995;AZT;GIN;LT;LT;594905460033;30782;barcode
2902998;AZT;BNU;LT;LT;594905460033;10049405;barcode
2903002;AZT;GIN;LT;LT;802904121290;36719;barcode
2903003;AZT;APO;LT;LT;802904121290;pmm0171963lt;barcode
2903007;AZT;BNU;LT;LT;501183108999;10069207;barcode
2903012;AZT;GIN;LT;LT;501183109157;33681;barcode
2903013;AZT;BNU;LT;LT;501183109157;10057894;barcode
2903016;AZT;BNU;LT;LT;501183109151;10057896;barcode
2903017;AZT;GIN;LT;LT;501183109151;33690;barcode
2903020;AZT;BNU;LT;LT;501183108926;10021372;barcode
2903021;AZT;GIN;LT;LT;501183108926;34331;barcode
2903026;AZT;GIN;LT;LT;641053005564;34328;barcode
2903038;AZT;GIN;LT;LT;477903447028;30534;barcode
2903040;AZT;BNU;LT;LT;477903447028;10034567;barcode
2903041;AZT;BNU;LT;LT;477905239029;10078785;barcode
2903042;AZT;GIN;LT;LT;477905239029;40376;barcode
2903043;AZT;GIN;LT;LT;477905239023;39580;barcode
2903044;AZT;BNU;LT;LT;477905239023;10078781;barcode
2903045;AZT;BNU;LT;LT;401347411704;10001108;barcode
2903049;AZT;BNU;LT;LT;501183108737;10000192;barcode
2903050;AZT;GIN;LT;LT;501183108737;33613;barcode
2903054;AZT;GIN;LT;LT;501290900165;21214;barcode
2903055;AZT;BNU;LT;LT;501290900165;10070398;barcode
2903057;AZT;BNU;LT;LT;501290900163;10019561;barcode
2903059;AZT;BNU;LT;LT;764015306030;10019665;barcode
2903062;AZT;GIN;LT;LT;802796944200;28482;barcode
2903063;AZT;GIN;LT;LT;805534870002;23565;barcode
2903064;AZT;BNU;LT;LT;805534870002;10013556;barcode
2903068;AZT;GIN;LT;LT;805534870033;27873;barcode
2903069;AZT;BNU;LT;LT;805534870033;10003438;barcode
2903071;AZT;GIN;LT;LT;805534870015;23564;barcode
2903077;AZT;GIN;LT;LT;839595;20584;barcode
2903079;AZT;GIN;LT;LT;871010356815;27120;barcode
2903080;AZT;BNU;LT;LT;871010356815;10019324;barcode
2903084;AZT;GIN;LT;LT;843701132981;31758;barcode
2903088;AZT;BNU;LT;LT;401347411712;10019248;barcode
2903090;AZT;BNU;LT;LT;340152852084;10000569;barcode
2903093;AZT;APO;LT;LT;340152852084;pmm0181960lt;barcode
2903097;AZT;GIN;LT;LT;805674607119;31584;barcode
2903098;AZT;GIN;LT;LT;471900306001;22663;barcode
2903099;AZT;BNU;LT;LT;471900306001;10002214;barcode
2903103;AZT;GIN;LT;LT;212706;25184;barcode
2903108;AZT;BNU;LT;LT;201530;10014376;barcode
2903110;AZT;GIN;LT;LT;201530;26624;barcode
2903113;AZT;GIN;LT;LT;871805357291;27699;barcode
2903115;AZT;BNU;LT;LT;211941;10012528;barcode
2903116;AZT;GIN;LT;LT;211941;24894;barcode
2903118;AZT;BNU;LT;LT;224674;10018882;barcode
2903120;AZT;GIN;LT;LT;224674;25618;barcode
2903124;AZT;GIN;LT;LT;590071757081;39699;barcode
2903131;AZT;GIN;LT;LT;503588300013;30492;barcode
2903133;AZT;BNU;LT;LT;218300;10052038;barcode
2903137;AZT;GIN;LT;LT;219973;38883;barcode
2903140;AZT;GIN;LT;LT;220489;39326;barcode
2903141;AZT;BNU;LT;LT;506025125007;10076719;barcode
2903142;AZT;GIN;LT;LT;410304016633;26790;barcode
2903144;AZT;BNU;LT;LT;477016109406;10018642;barcode
2903145;AZT;GIN;LT;LT;477016109406;26187;barcode
2903150;AZT;BNU;LT;LT;763001990016;10003838;barcode
2903152;AZT;GIN;LT;LT;763001990016;27803;barcode
2903154;AZT;BNU;LT;LT;843701438928;10019661;barcode
2903156;AZT;GIN;LT;LT;843701438928;28118;barcode
2903167;AZT;GIN;LT;LT;505777809019;37801;barcode
2903168;AZT;GIN;LT;LT;505777809101;37943;barcode
2903169;AZT;GIN;LT;LT;505777811402;36217;barcode
2903171;AZT;GIN;LT;LT;505777810023;36170;barcode
2903172;AZT;GIN;LT;LT;410304089844;39070;barcode
2903173;AZT;GIN;LT;LT;383898951487;22889;barcode
2903179;AZT;GIN;LT;LT;220149;39820;barcode
2903182;AZT;BNU;LT;LT;220149;10072797;barcode
2903183;AZT;BNU;LT;LT;802904111155;10056589;barcode
2903185;AZT;APO;LT;LT;802904111155;pmm0187589lt;barcode
2903186;AZT;GIN;LT;LT;802904111155;36753;barcode
2903192;AZT;GIN;LT;LT;477904157010;40699;barcode
2903194;AZT;GIN;LT;LT;871805357218;23666;barcode
2903195;AZT;BNU;LT;LT;871805357218;10000945;barcode
2903201;AZT;BNU;LT;LT;219821;10057705;barcode
2903205;AZT;GIN;LT;LT;501183109148;33689;barcode
2903206;AZT;BNU;LT;LT;501183109148;10057895;barcode
2903207;AZT;GIN;LT;LT;410304014286;25973;barcode
2903211;AZT;GIN;LT;LT;697045157471;35520;barcode
2903212;AZT;GIN;LT;LT;802796944110;36404;barcode
2903214;AZT;GIN;LT;LT;501102501650;31580;barcode
2903217;AZT;BNU;LT;LT;501102501650;10000084;barcode
2903222;AZT;BNU;LT;LT;015533;10001615;barcode
2903224;AZT;GIN;LT;LT;801004719451;31608;barcode
2903232;AZT;BNU;LT;LT;642178305009;10000159;barcode
2903235;AZT;GIN;LT;LT;505777825004;36107;barcode
2903237;AZT;GIN;LT;LT;505777810013;36171;barcode
2903242;AZT;BNU;LT;LT;206018;10014074;barcode
2903248;AZT;BNU;LT;LT;302701;10000103;barcode
2903253;AZT;BNU;LT;LT;400163809571;10051938;barcode
2903254;AZT;GIN;LT;LT;764011491152;32041;barcode
2903257;AZT;GIN;LT;LT;871010390764;30641;barcode
2903259;AZT;BNU;LT;LT;871010390764;10070392;barcode
2903261;AZT;GIN;LT;LT;871010393873;33833;barcode
2903262;AZT;BNU;LT;LT;871010393873;10070390;barcode
2903266;AZT;GIN;LT;LT;502180745400;30779;barcode
2903268;AZT;GIN;LT;LT;729001011253;37037;barcode
2903272;AZT;GIN;LT;LT;764015639308;36822;barcode
2903279;AZT;BNU;LT;LT;357466039512;10001656;barcode
2903282;AZT;GIN;LT;LT;357466039512;22500;barcode
2903291;AZT;BNU;LT;LT;590752795091;10061302;barcode
2903292;AZT;GIN;LT;LT;477904878016;29733;barcode
2903299;AZT;BNU;LT;LT;506016321019;10001501;barcode
2903300;AZT;GIN;LT;LT;506016321019;22686;barcode
2903301;AZT;GIN;LT;LT;477016109341;25982;barcode
2903302;AZT;BNU;LT;LT;477016109341;10018952;barcode
2903307;AZT;GIN;LT;LT;501473475903;26392;barcode
2903308;AZT;BNU;LT;LT;501473475903;10004293;barcode
2903309;AZT;GIN;LT;LT;590340702450;20570;barcode
2903310;AZT;BNU;LT;LT;761241212000;10044519;barcode
2903311;AZT;GIN;LT;LT;761241212000;30223;barcode
2903314;AZT;BNU;LT;LT;047107;10004338;barcode
2903319;AZT;BNU;LT;LT;859400397167;10004461;barcode
2903322;AZT;BNU;LT;LT;871010356182;10019322;barcode
2903326;AZT;GIN;LT;LT;590071716701;40416;barcode
2903327;AZT;GIN;LT;LT;805326451159;37520;barcode
2903329;AZT;BNU;LT;LT;893169002981;10018448;barcode
2903330;AZT;GIN;LT;LT;220011;39642;barcode
2903333;AZT;BNU;LT;LT;220011;10069351;barcode
2903334;AZT;BNU;LT;LT;400163809398;10032092;barcode
2903335;AZT;GIN;LT;LT;400163809398;30822;barcode
2903338;AZT;GIN;LT;LT;333787572282;39153;barcode
2903342;AZT;GIN;LT;LT;328277020283;33639;barcode
2903343;AZT;BNU;LT;LT;328277020283;10049233;barcode
2903348;AZT;BNU;LT;LT;843700094568;10019422;barcode
2903351;AZT;BNU;LT;LT;218302;10052037;barcode
2903354;AZT;BNU;LT;LT;858800022706;10004070;barcode
2903358;AZT;BNU;LT;LT;590748072195;10044603;barcode
2903372;AZT;BNU;LT;LT;401154801421;10003773;barcode
2903377;AZT;BNU;LT;LT;220718;10077706;barcode
2903379;AZT;BNU;LT;LT;220720;10077708;barcode
2903381;AZT;GIN;LT;LT;990768;26138;barcode
2903389;AZT;BNU;LT;LT;217976;10053047;barcode
2903390;AZT;GIN;LT;LT;217976;24780;barcode
2903392;AZT;BNU;LT;LT;843701438944;10060147;barcode
2903394;AZT;GIN;LT;LT;843701438944;38997;barcode
2903397;AZT;BNU;LT;LT;843657163111;10060148;barcode
2903398;AZT;GIN;LT;LT;843657163111;38995;barcode
2903404;AZT;GIN;LT;LT;013767;25363;barcode
2903406;AZT;BNU;LT;LT;013767;10004781;barcode
2903408;AZT;GIN;LT;LT;871436700640;22023;barcode
2903410;AZT;BNU;LT;LT;328277010846;10014288;barcode
2903411;AZT;GIN;LT;LT;328277010846;34429;barcode
2903413;AZT;GIN;LT;LT;328277010845;28811;barcode
2903414;AZT;BNU;LT;LT;328277010845;10014289;barcode
2903417;AZT;BNU;LT;LT;400163850149;10032093;barcode
2903418;AZT;GIN;LT;LT;400163850149;30825;barcode
2903419;AZT;GIN;LT;LT;209159;24474;barcode
2903420;AZT;GIN;LT;LT;220740;33466;barcode
2903424;AZT;GIN;LT;LT;208665;24396;barcode
2903426;AZT;GIN;LT;LT;502126522353;23397;barcode
2903430;AZT;GIN;LT;LT;010511;21218;barcode
2903433;AZT;GIN;LT;LT;805274466007;34325;barcode
2903436;AZT;GIN;LT;LT;502126524409;27348;barcode
2903438;AZT;BNU;LT;LT;502126524409;10014076;barcode
2903439;AZT;GIN;LT;LT;502126524485;23395;barcode
2903444;AZT;GIN;LT;LT;383898958180;26830;barcode
2903446;AZT;GIN;LT;LT;871667700739;30854;barcode
2903447;AZT;GIN;LT;LT;871667700732;30853;barcode
2903449;AZT;GIN;LT;LT;761241242776;32446;barcode
2903459;AZT;GIN;LT;LT;503848316360;26204;barcode
2903460;AZT;BNU;LT;LT;503848316360;10003195;barcode
2903462;AZT;GIN;LT;LT;328277003741;25114;barcode
2903464;AZT;BNU;LT;LT;328277007335;10014214;barcode
2903467;AZT;BNU;LT;LT;764016486004;10044173;barcode
2903469;AZT;GIN;LT;LT;764016486004;31369;barcode
2903473;AZT;GIN;LT;LT;100000218310;36637;barcode
2903474;AZT;BNU;LT;LT;100000218310;10054380;barcode
2903480;AZT;BNU;LT;LT;215451;10043619;barcode
2903484;AZT;GIN;LT;LT;859602400177;24080;barcode
2903485;AZT;BNU;LT;LT;859602400177;10004464;barcode
2903488;AZT;GIN;LT;LT;044991;25420;barcode
